time,yawn_count
234,0
time,yawn_count
235,0
time,yawn_count
236,0
time,yawn_count
237,0
time,yawn_count
238,0
time,yawn_count
239,0
time,yawn_count
240,0
time,yawn_count
241,0
time,yawn_count
242,0
time,yawn_count
243,0
time,yawn_count
244,0
time,yawn_count
245,0
time,yawn_count
246,0
time,yawn_count
247,0
time,yawn_count
248,0
time,yawn_count
249,0
time,yawn_count
250,0
time,yawn_count
251,0
time,yawn_count
252,0
time,yawn_count
253,0
time,yawn_count
254,0
time,yawn_count
255,0
time,yawn_count
256,0
time,yawn_count
257,0
time,yawn_count
258,0
time,yawn_count
259,0
time,yawn_count
260,0
time,yawn_count
261,0
time,yawn_count
262,0
time,yawn_count
263,0
time,yawn_count
264,0
time,yawn_count
265,0
time,yawn_count
266,0
time,yawn_count
267,0
time,yawn_count
268,0
time,yawn_count
269,0
time,yawn_count
270,0
time,yawn_count
271,0
time,yawn_count
272,0
time,yawn_count
273,0
time,yawn_count
274,0
time,yawn_count
275,0
time,yawn_count
276,0
time,yawn_count
277,0
time,yawn_count
278,0
time,yawn_count
279,0
time,yawn_count
280,0
time,yawn_count
281,0
time,yawn_count
282,0
time,yawn_count
283,0
time,yawn_count
284,0
time,yawn_count
285,0
time,yawn_count
286,0
time,yawn_count
287,0
time,yawn_count
288,0
time,yawn_count
289,0
time,yawn_count
290,0
time,yawn_count
291,0
time,yawn_count
292,0
time,yawn_count
293,0
time,yawn_count
294,0
time,yawn_count
295,0
time,yawn_count
296,0
time,yawn_count
297,0
time,yawn_count
298,0
time,yawn_count
299,0
time,yawn_count
300,0
time,yawn_count
301,0
time,yawn_count
302,0
time,yawn_count
303,0
time,yawn_count
304,0
time,yawn_count
305,0
time,yawn_count
306,0
time,yawn_count
307,0
time,yawn_count
308,0
time,yawn_count
309,0
time,yawn_count
310,0
time,yawn_count
311,0
time,yawn_count
312,0
time,yawn_count
313,0
time,yawn_count
314,0
time,yawn_count
315,0
time,yawn_count
316,0
time,yawn_count
317,0
time,yawn_count
318,0
time,yawn_count
319,0
time,yawn_count
320,0
time,yawn_count
321,0
time,yawn_count
322,0
time,yawn_count
323,0
time,yawn_count
324,0
time,yawn_count
325,0
time,yawn_count
326,0
time,yawn_count
327,0
time,yawn_count
328,0
time,yawn_count
329,0
time,yawn_count
330,0
time,yawn_count
331,0
time,yawn_count
332,0
time,yawn_count
333,0
time,yawn_count
334,0
time,yawn_count
335,0
time,yawn_count
336,0
time,yawn_count
337,0
time,yawn_count
338,0
time,yawn_count
339,0
time,yawn_count
340,0
time,yawn_count
341,0
time,yawn_count
342,0
time,yawn_count
343,0
time,yawn_count
344,0
time,yawn_count
345,0
time,yawn_count
346,0
time,yawn_count
347,0
time,yawn_count
348,0
time,yawn_count
349,0
time,yawn_count
350,0
time,yawn_count
351,0
time,yawn_count
352,0
time,yawn_count
353,0
time,yawn_count
354,0
time,yawn_count
355,0
time,yawn_count
356,0
time,yawn_count
357,0
time,yawn_count
358,0
time,yawn_count
359,0
time,yawn_count
360,0
time,yawn_count
361,0
time,yawn_count
362,0
time,yawn_count
363,0
time,yawn_count
364,0
time,yawn_count
365,0
time,yawn_count
366,0
time,yawn_count
367,0
time,yawn_count
368,0
time,yawn_count
369,0
time,yawn_count
370,0
time,yawn_count
371,0
time,yawn_count
372,0
time,yawn_count
373,0
time,yawn_count
374,0
time,yawn_count
375,0
time,yawn_count
376,0
time,yawn_count
377,0
time,yawn_count
378,0
time,yawn_count
379,0
time,yawn_count
380,0
time,yawn_count
381,0
time,yawn_count
382,0
time,yawn_count
383,0
time,yawn_count
384,0
time,yawn_count
385,0
time,yawn_count
386,0
time,yawn_count
387,0
time,yawn_count
388,0
time,yawn_count
389,0
time,yawn_count
390,0
time,yawn_count
391,0
time,yawn_count
392,0
time,yawn_count
393,0
time,yawn_count
394,0
time,yawn_count
395,0
time,yawn_count
396,0
time,yawn_count
397,0
time,yawn_count
398,0
time,yawn_count
399,0
time,yawn_count
400,0
time,yawn_count
401,0
time,yawn_count
402,0
time,yawn_count
403,0
time,yawn_count
404,0
time,yawn_count
405,0
time,yawn_count
406,0
time,yawn_count
407,0
time,yawn_count
408,0
time,yawn_count
409,0
time,yawn_count
410,0
time,yawn_count
411,0
time,yawn_count
412,0
time,yawn_count
413,0
time,yawn_count
414,0
time,yawn_count
415,0
time,yawn_count
416,0
time,yawn_count
417,0
time,yawn_count
418,0
time,yawn_count
419,0
time,yawn_count
420,0
time,yawn_count
421,0
time,yawn_count
422,0
time,yawn_count
423,0
time,yawn_count
424,0
time,yawn_count
425,0
time,yawn_count
426,0
time,yawn_count
427,0
time,yawn_count
428,0
time,yawn_count
429,0
time,yawn_count
430,0
time,yawn_count
431,0
time,yawn_count
432,0
time,yawn_count
433,0
time,yawn_count
434,0
time,yawn_count
435,0
time,yawn_count
436,0
time,yawn_count
437,0
time,yawn_count
438,0
time,yawn_count
