363,0.019447746039610348
frame,MAR
364,0.0
frame,MAR
365,0.02050661957987655
frame,MAR
366,0.019622937706955574
frame,MAR
367,0.0
frame,MAR
368,0.019622937706955574
frame,MAR
369,0.02030692330267238
frame,MAR
370,0.0
frame,MAR
371,0.0
frame,MAR
372,0.0
frame,MAR
373,0.02047650389446504
frame,MAR
374,0.02838664779018298
frame,MAR
375,0.0
frame,MAR
376,0.0
frame,MAR
377,0.0
frame,MAR
378,0.015961737689352443
frame,MAR
379,0.015205718425394109
frame,MAR
380,0.015239228719482505
frame,MAR
381,0.0
frame,MAR
382,0.014016549298025123
frame,MAR
383,0.0
frame,MAR
384,0.0
frame,MAR
385,0.0
frame,MAR
386,0.0
frame,MAR
387,0.0
frame,MAR
388,0.0
frame,MAR
389,0.0
frame,MAR
390,0.0
frame,MAR
391,0.0
frame,MAR
392,0.0
frame,MAR
393,0.0
frame,MAR
394,0.0
frame,MAR
395,0.0
frame,MAR
396,0.0
frame,MAR
397,0.015368255536133623
frame,MAR
398,0.015355567229582588
frame,MAR
399,0.0
frame,MAR
400,0.0
frame,MAR
401,0.0
frame,MAR
402,0.015996417203774597
frame,MAR
403,0.015996417203774597
frame,MAR
404,0.0
frame,MAR
405,0.0
frame,MAR
406,0.0
frame,MAR
407,0.0
frame,MAR
408,0.0
frame,MAR
409,0.0
frame,MAR
410,0.0
frame,MAR
411,0.015319487369507242
frame,MAR
412,0.0
frame,MAR
413,0.0
frame,MAR
414,0.0
frame,MAR
415,0.0
frame,MAR
416,0.0
frame,MAR
417,0.0
frame,MAR
418,0.0
frame,MAR
419,0.015617376188860606
frame,MAR
420,0.015617376188860606
frame,MAR
421,0.015617376188860606
frame,MAR
422,0.01537733789348698
frame,MAR
423,0.01533929977694741
frame,MAR
424,0.0
frame,MAR
425,0.0
frame,MAR
426,0.0
frame,MAR
427,0.0
frame,MAR
428,0.015041420939904671
frame,MAR
429,0.0
frame,MAR
430,0.0
frame,MAR
431,0.015067008859064805
frame,MAR
432,0.0
frame,MAR
433,0.0
frame,MAR
434,0.0
frame,MAR
435,0.0
frame,MAR
436,0.0149071198499986
frame,MAR
437,0.015312301868469587
frame,MAR
438,0.0
frame,MAR
439,0.015128956621341947
frame,MAR
440,0.015128956621341947
frame,MAR
441,0.01535737792084878
frame,MAR
442,0.0
frame,MAR
443,0.0
frame,MAR
444,0.015495032701332583
frame,MAR
445,0.0
frame,MAR
446,0.01508585654909108
frame,MAR
447,0.015312301868469587
frame,MAR
448,0.015545502209836045
frame,MAR
449,0.015545502209836045
frame,MAR
450,0.0
frame,MAR
451,0.01535737792084878
frame,MAR
452,0.0
frame,MAR
453,0.0
frame,MAR
454,0.0
frame,MAR
455,0.015128956621341947
frame,MAR
456,0.01516893669935528
frame,MAR
457,0.0
frame,MAR
458,0.015128956621341947
frame,MAR
459,0.01543768802736096
frame,MAR
460,0.0
frame,MAR
461,0.0
frame,MAR
462,0.0
frame,MAR
463,0.0
frame,MAR
464,0.0
frame,MAR
465,0.0
frame,MAR
466,0.0
frame,MAR
467,0.0
frame,MAR
468,0.0
frame,MAR
469,0.01567675442007084
frame,MAR
470,0.01567675442007084
frame,MAR
471,0.01567675442007084
frame,MAR
472,0.0
frame,MAR
473,0.01516893669935528
frame,MAR
474,0.01543768802736096
frame,MAR
475,0.015205718425394109
frame,MAR
476,0.01543768802736096
frame,MAR
477,0.015399201418121147
frame,MAR
478,0.0
frame,MAR
479,0.0
frame,MAR
480,0.0
frame,MAR
481,0.01543768802736096
frame,MAR
482,0.0
frame,MAR
483,0.0
frame,MAR
484,0.0
frame,MAR
485,0.0
frame,MAR
486,0.0
frame,MAR
487,0.0
frame,MAR
488,0.0
frame,MAR
489,0.0
frame,MAR
490,0.015713484026367724
frame,MAR
491,0.015713484026367724
frame,MAR
492,0.01543768802736096
frame,MAR
493,0.015713484026367724
frame,MAR
494,0.01567675442007084
frame,MAR
495,0.0
frame,MAR
496,0.0
frame,MAR
497,0.01547275904434429
frame,MAR
498,0.01547275904434429
frame,MAR
499,0.0
frame,MAR
500,0.015296171388564487
frame,MAR
501,0.0
frame,MAR
502,0.0
frame,MAR
503,0.015532370183662119
frame,MAR
504,0.0
frame,MAR
505,0.0
frame,MAR
506,0.0
frame,MAR
507,0.0
frame,MAR
508,0.014648968382726191
frame,MAR
